"","country","year","emissions"
"6573","Mozambique",1991,0.074034429
"6574","Myanmar",1991,0.104877862
"6575","Namibia",1991,0.69319272
"6576","Nauru",1991,16.46354501
"6577","Nepal",1991,0.049128481
"6578","Netherlands",1991,10.94178377
"6579","Netherlands Antilles",1991,26.87711379
"6580","New Caledonia",1991,10.31304154
"6581","New Zealand",1991,7.015176511
"6582","Nicaragua",1991,0.475369282
"6583","Niger",1991,0.102202399
"6584","Nigeria",1991,0.452492734
"6585","Niue",1991,1.599767307
"6586","Norway",1991,7.511496782
"6587","Oman",1991,6.045067338
"6588","Pakistan",1991,0.593516623
"6589","Panama",1991,1.3158519
"6590","Papua New Guinea",1991,0.484410515
"6591","Paraguay",1991,0.51282275
"6592","Peru",1991,0.922879487
"6593","Philippines",1991,0.695626917
"6594","Poland",1991,9.474639285
"6595","Portugal",1991,4.416736634
"6596","Qatar",1991,36.59635914
"6597","Reunion",1991,2.75584957
"6598","Romania",1991,5.93530343
"6599","Russia",1991,15.27668486
"6600","Rwanda",1991,0.091784172
"6601","Samoa",1991,0.767160603
"6602","Sao Tome and Principe",1991,0.402209622
"6603","Saudi Arabia",1991,16.06163511
"6604","Senegal",1991,0.45897419
"6605","Seychelles",1991,1.991643454
"6606","Sierra Leone",1991,0.117471656
"6607","Singapore",1991,15.29973721
"6608","Slovak Republic",1991,9.274108325
"6609","Solomon Islands",1991,0.506746322
"6610","Somalia",1991,0.000556814
"6611","South Africa",1991,9.188038655
"6612","Spain",1991,5.793787606
"6613","Sri Lanka",1991,0.231585117
"6614","Sudan",1991,0.2493312
"6615","Suriname",1991,5.08703158
"6616","Swaziland",1991,0.367713203
"6617","Sweden",1991,6.176551063
"6618","Switzerland",1991,6.230517116
"6619","Syria",1991,3.40339195
"6620","Taiwan",1991,6.688821654
"6621","Tanzania",1991,0.092462095
"6622","Thailand",1991,1.823310178
"6623","Togo",1991,0.225023903
"6624","Tonga",1991,0.961824318
"6625","Trinidad and Tobago",1991,17.1917165
"6626","Tunisia",1991,1.849183824
"6627","Turkey",1991,2.698420596
"6628","Uganda",1991,0.045245984
"6629","United Arab Emirates",1991,29.84883678
"6630","United Kingdom",1991,10.18479656
"6631","United States",1991,18.86679494
"6632","Uruguay",1991,1.454422351
"6633","Vanuatu",1991,0.437691905
"6634","Venezuela",1991,5.724931468
"6635","Western Sahara",1991,0.867899552
"6636","Vietnam",1991,0.312975902
"6637","Zambia",1991,0.29949699
"6638","Zimbabwe",1991,1.472027371
"6639","Afghanistan",1992,0.092187586
"6640","Albania",1992,0.730643533
"6641","Algeria",1992,3.097162036
"6642","Angola",1992,0.401560436
"6643","Antigua and Barbuda",1992,4.597557025
"6644","Argentina",1992,3.620639537
"6645","Armenia",1992,1.17441656
"6646","Aruba",1992,25.23699343
"6647","Australia",1992,16.79626842
"6648","Austria",1992,7.782808183
"6649","Azerbaijan",1992,7.746071397
"6650","Bahamas",1992,6.746663355
"6651","Bahrain",1992,20.3760147
"6652","Bangladesh",1992,0.161003196
"6653","Barbados",1992,3.74900435
"6654","Belarus",1992,8.494393525
"6655","Belgium",1992,11.43122472
"6656","Belize",1992,1.762191658
"6657","Benin",1992,0.177291949
"6658","Bermuda",1992,6.729163567
"6659","Bhutan",1992,0.395956727
"6660","Bolivia",1992,0.953184189
"6661","Bosnia and Herzegovina",1992,1.052050022
"6662","Botswana",1992,2.250173615
"6663","Brazil",1992,1.427627544
"6664","British Virgin Islands",1992,2.955116765
"6665","Brunei",1992,21.76960501
"6666","Bulgaria",1992,6.29428726
"6667","Burkina Faso",1992,0.064060039
"6668","Burundi",1992,0.054669429
"6669","Cambodia",1992,0.046705674
"6670","Cameroon",1992,0.294585541
"6671","Canada",1992,16.47303828
"6672","Cape Verde",1992,0.281489077
"6673","Cayman Islands",1992,10.85568327
"6674","Chad",1992,0.01377614
"6675","Chile",1992,2.435352996
"6676","China",1992,2.293794638
"6677","Colombia",1992,1.798506912
"6678","Comoros",1992,0.167567979
"6679","Congo, Dem. Rep.",1992,0.091750751
"6680","Congo, Rep.",1992,0.624157804
"6681","Costa Rica",1992,1.175662282
"6682","Cote d'Ivoire",1992,0.345519064
"6683","Croatia",1992,3.655340227
"6684","Cuba",1992,2.921140699
"6685","Cyprus",1992,6.589593114
"6686","Denmark",1992,10.50153002
"6687","Djibouti",1992,0.697018075
"6688","Dominica",1992,0.826733557
"6689","Ecuador",1992,2.079261762
"6690","Egypt",1992,1.37713524
"6691","El Salvador",1992,0.623504627
"6692","Equatorial Guinea",1992,0.541045694
"6693","Estonia",1992,15.06356126
"6694","Ethiopia",1992,0.057342293
"6695","Faeroe Islands",1992,14.25262396
"6696","Fiji",1992,0.970361653
"6697","Finland",1992,9.504645631
"6698","France",1992,6.941837134
"6699","French Guiana",1992,6.961749931
"6700","French Polynesia",1992,3.171467279
"6701","Gabon",1992,2.14905374
"6702","Gambia",1992,0.191536042
"6703","Georgia",1992,2.868189896
"6704","Germany",1992,11.10938596
"6705","Ghana",1992,0.261606202
"6706","Gibraltar",1992,3.391042715
"6707","Greece",1992,7.29349787
"6708","Greenland",1992,8.683950839
"6709","Grenada",1992,1.245971188
"6710","Guadeloupe",1992,3.614575889
"6711","Guatemala",1992,0.643864772
"6712","Guinea",1992,0.166139973
"6713","Guinea-Bissau",1992,0.245866778
"6714","Guyana",1992,1.454272415
"6715","Haiti",1992,0.122504097
"6716","Honduras",1992,0.59556767
"6717","Hong Kong, China",1992,5.651790502
"6718","Hungary",1992,5.66998899
"6719","Iceland",1992,7.040401825
"6720","India",1992,0.860997141
"6721","Indonesia",1992,1.063225402
"6722","Iran",1992,4.013710396
"6723","Iraq",1992,3.348151507
"6724","Ireland",1992,8.824458067
"6725","Israel",1992,8.631259001
"6726","Italy",1992,7.390734895
"6727","Jamaica",1992,3.375796258
"6728","Japan",1992,9.120739325
"6729","Jordan",1992,3.222505252
"6730","Kazakhstan",1992,15.90192578
"6731","Kenya",1992,0.221238732
"6732","Kiribati",1992,0.296244429
"6733","Kuwait",1992,10.95763492
"6734","Latvia",1992,5.181314098
"6735","Lebanon",1992,3.627098848
"6736","Liberia",1992,0.141013352
"6737","Libya",1992,8.261030561
"6738","Lithuania",1992,6.001899397
"6739","Luxembourg",1992,27.03239862
"6740","Macao, China",1992,2.872118399
"6741","Macedonia, FYR",1992,5.571280736
"6742","Madagascar",1992,0.087267147
"6743","Malawi",1992,0.067790929
"6744","Malaysia",1992,3.920589057
"6745","Maldives",1992,1.091665372
"6746","Mali",1992,0.048882097
"6747","Malta",1992,5.438492312
"6748","Marshall Islands",1992,1.11405943
"6749","Martinique",1992,5.642513777
"6750","Mauritania",1992,1.397014283
"6751","Mauritius",1992,1.569111462
"6752","Mexico",1992,3.752618578
"6753","Moldova",1992,4.788783579
"6754","Mongolia",1992,4.919042516
"6755","Montenegro",1992,3.076802797
"6756","Montserrat",1992,3.381909857
"6757","Morocco",1992,1.013909687
"6758","Mozambique",1992,0.069911183
"6759","Myanmar",1992,0.120906766
"6760","Namibia",1992,0.741806411
"6761","Nauru",1992,14.98323554
"6762","Nepal",1992,0.066407867
"6763","Netherlands",1992,10.61564518
"6764","Netherlands Antilles",1992,22.60520026
"6765","New Caledonia",1992,9.970836289
"6766","New Zealand",1992,7.172928933
"6767","Nicaragua",1992,0.553825509
"6768","Niger",1992,0.094539656
"6769","Nigeria",1992,0.633297318
"6770","Niue",1992,1.622418879
"6771","Norway",1992,6.906196381
"6772","Oman",1992,5.945720563
"6773","Pakistan",1992,0.616754059
"6774","Palau",1992,7.151545657
"6775","Panama",1992,1.686690321
"6776","Papua New Guinea",1992,0.469997776
"6777","Paraguay",1992,0.58718832
"6778","Peru",1992,0.90393376
"6779","Philippines",1992,0.753926966
"6780","Poland",1992,9.340444451
"6781","Portugal",1992,4.82775665
"6782","Qatar",1992,54.89440207
"6783","Reunion",1992,2.71307539
"6784","Romania",1992,5.34073445
"6785","Russia",1992,14.36909459
"6786","Rwanda",1992,0.098873524
"6787","Samoa",1992,0.783523618
"6788","Sao Tome and Principe",1992,0.394477318
"6789","Saudi Arabia",1992,16.60989126
"6790","Senegal",1992,0.452676899
"6791","Serbia",1992,4.415045856
"6792","Seychelles",1992,2.274324939
"6793","Sierra Leone",1992,0.054361214
"6794","Singapore",1992,15.75290459
"6795","Slovak Republic",1992,8.462893301
"6796","Slovenia",1992,6.418820263
"6797","Solomon Islands",1992,0.492577248
"6798","Somalia",1992,0.001681088
"6799","South Africa",1992,8.405987126
"6800","Spain",1992,5.987668069
"6801","Sri Lanka",1992,0.285009389
"6802","Sudan",1992,0.214559896
"6803","Suriname",1992,5.042642803
"6804","Swaziland",1992,0.290698315
"6805","Sweden",1992,6.363158109
"6806","Switzerland",1992,6.318888141
"6807","Syria",1992,3.401303523
"6808","Taiwan",1992,7.138186623
"6809","Tajikistan",1992,1.308142634
"6810","Tanzania",1992,0.086716482
"6811","Thailand",1992,1.978109344
"6812","Togo",1992,0.21869983
"6813","Tonga",1992,0.922180538
"6814","Trinidad and Tobago",1992,17.00853682
"6815","Tunisia",1992,1.761447818
"6816","Turkey",1992,2.733170905
"6817","Turkmenistan",1992,7.229485281
"6818","Uganda",1992,0.044342988
"6819","Ukraine",1992,12.42546493
"6820","United Arab Emirates",1992,28.86225989
"6821","United Kingdom",1992,10.04789317
"6822","United States",1992,19.05616432
"6823","Uruguay",1992,1.639262655
"6824","Uzbekistan",1992,5.302496337
"6825","Vanuatu",1992,0.425066014
"6826","Venezuela",1992,5.130254647
"6827","Western Sahara",1992,0.840478818
"6828","Vietnam",1992,0.30684952
"6829","Zambia",1992,0.296967937
"6830","Zimbabwe",1992,1.535539041
"6831","Afghanistan",1993,0.080629967
"6832","Albania",1993,0.726533931
"6833","Algeria",1993,3.035233508
"6834","Angola",1993,0.510094459
"6835","Antigua and Barbuda",1993,4.721174775
"6836","Argentina",1993,3.490030345
"6837","Armenia",1993,0.859449879
"6838","Aruba",1993,24.4030149
"6839","Australia",1993,17.04080191
"6840","Austria",1993,7.688675585
"6841","Azerbaijan",1993,6.527397132
"6842","Bahamas",1993,6.284917061
"6843","Bahrain",1993,28.43866893
"6844","Bangladesh",1993,0.15451725
"6845","Barbados",1993,4.256321159
"6846","Belarus",1993,7.226667816
"6847","Belgium",1993,10.85663424
"6848","Belize",1993,1.816036904
"6849","Benin",1993,0.214154942
"6850","Bermuda",1993,7.900349238
"6851","Bhutan",1993,0.350256137
"6852","Bolivia",1993,1.125960162
"6853","Bosnia and Herzegovina",1993,0.80165792
"6854","Botswana",1993,2.329956037
"6855","Brazil",1993,1.46967197
"6856","British Virgin Islands",1993,2.89626119
"6857","Brunei",1993,20.36658393
"6858","Bulgaria",1993,7.961137533
"6859","Burkina Faso",1993,0.061964886
"6860","Burundi",1993,0.056854319
"6861","Cambodia",1993,0.045227807
"6862","Cameroon",1993,0.294461917
"6863","Canada",1993,16.64813358
"6864","Cape Verde",1993,0.273909254
"6865","Cayman Islands",1993,11.09485491
"6866","Chad",1993,0.015038556
"6867","Chile",1993,2.546510173
"6868","China",1993,2.421521433
"6869","Colombia",1993,1.821428687
"6870","Comoros",1993,0.163563561
"6871","Congo, Dem. Rep.",1993,0.083005179
"6872","Congo, Rep.",1993,0.596408669
"6873","Costa Rica",1993,1.196540627
"6874","Cote d'Ivoire",1993,0.426355694
"6875","Croatia",1993,3.548667147
"6876","Cuba",1993,2.719413143
"6877","Cyprus",1993,6.698760143
"6878","Denmark",1993,11.00910421
"6879","Djibouti",1993,0.71081331
"6880","Dominica",1993,0.875701849
"6881","Ecuador",1993,2.208064591
"6882","Egypt",1993,1.551938413
"6883","El Salvador",1993,0.696687068
"6884","Equatorial Guinea",1993,0.248148954
"6885","Estonia",1993,11.85438767
"6886","Ethiopia",1993,0.056608252
"6887","Faeroe Islands",1993,15.74236795
"6888","Fiji",1993,1.010179947
"6889","Finland",1993,9.990001437
"6890","France",1993,6.776778032
"6891","French Guiana",1993,6.714529076
"6892","French Polynesia",1993,2.968760542
"6893","Gabon",1993,3.206221078
"6894","Gambia",1993,0.196332251
"6895","Georgia",1993,1.894031314
"6896","Germany",1993,10.84403101
"6897","Ghana",1993,0.289590477
"6898","Gibraltar",1993,12.29201203
"6899","Greece",1993,7.228357636
"6900","Greenland",1993,9.02049514
"6901","Grenada",1993,1.269362875
"6902","Guadeloupe",1993,3.649937785
"6903","Guatemala",1993,0.591523307
"6904","Guinea",1993,0.160614517
"6905","Guinea-Bissau",1993,0.257841576
"6906","Guyana",1993,1.456734569
"6907","Haiti",1993,0.087634048
"6908","Honduras",1993,0.537162237
"6909","Hong Kong, China",1993,5.880166252
"6910","Hungary",1993,5.808821379
"6911","Iceland",1993,7.58805729
"6912","India",1993,0.87718252
"6913","Indonesia",1993,1.129467863
"6914","Iran",1993,4.103293835
"6915","Iraq",1993,3.514078462
"6916","Ireland",1993,8.76166215
"6917","Israel",1993,9.053857456
"6918","Italy",1993,7.23390013
"6919","Jamaica",1993,3.480033746
"6920","Japan",1993,8.964271276
"6921","Jordan",1993,3.010486445
"6922","Kazakhstan",1993,13.56867847
"6923","Kenya",1993,0.245565772
"6924","Kiribati",1993,0.29244819
"6925","Kuwait",1993,18.52548883
"6926","Latvia",1993,4.708990799
"6927","Lebanon",1993,3.586785931
"6928","Liberia",1993,0.158902835
"6929","Libya",1993,8.468538485
"6930","Lithuania",1993,4.761987722
"6931","Luxembourg",1993,27.22843294
"6932","Macao, China",1993,3.084168196
"6933","Macedonia, FYR",1993,5.317991733
"6934","Madagascar",1993,0.086739338
"6935","Malawi",1993,0.071284416
"6936","Malaysia",1993,4.655251459
"6937","Maldives",1993,0.910470835
"6938","Mali",1993,0.048820425
"6939","Malta",1993,7.032445145
"6940","Marshall Islands",1993,1.245670131
"6941","Martinique",1993,5.535832481
"6942","Mauritania",1993,1.367207089
"6943","Mauritius",1993,1.605075947
"6944","Mexico",1993,3.70671568
"6945","Moldova",1993,3.572479608
"6946","Mongolia",1993,4.100557288
"6947","Montenegro",1993,2.646188041
"6948","Montserrat",1993,3.36916904
"6949","Morocco",1993,1.080712671
"6950","Mozambique",1993,0.072570162
"6951","Myanmar",1993,0.130345439
"6952","Namibia",1993,0.738955514
"6953","Nauru",1993,14.33617999
"6954","Nepal",1993,0.071383003
"6955","Netherlands",1993,10.88844353
"6956","Netherlands Antilles",1993,35.02363222
"6957","New Caledonia",1993,9.733657239
"6958","New Zealand",1993,7.547229449
"6959","Nicaragua",1993,0.519767961
"6960","Niger",1993,0.102581534
"6961","Nigeria",1993,0.57233814
"6962","Niue",1993,1.642036125
"6963","Norway",1993,7.470544605
"6964","Oman",1993,6.367313051
"6965","Pakistan",1993,0.644477034
"6966","Palau",1993,6.729886816
"6967","Panama",1993,1.533918207
"6968","Papua New Guinea",1993,0.44524217
"6969","Paraguay",1993,0.645155979
"6970","Peru",1993,1.024999135
"6971","Philippines",1993,0.747696893
"6972","Poland",1993,9.199420817
"6973","Portugal",1993,4.66771724
"6974","Qatar",1993,62.51136163
"6975","Reunion",1993,2.704181345
"6976","Romania",1993,5.258983036
"6977","Russia",1993,13.18441682
"6978","Rwanda",1993,0.107222347
"6979","Samoa",1993,0.776967848
"6980","Sao Tome and Principe",1993,0.387102712
"6981","Saudi Arabia",1993,17.7485654
"6982","Senegal",1993,0.453985725
"6983","Serbia",1993,3.786734918
"6984","Seychelles",1993,2.201450956
"6985","Sierra Leone",1993,0.054811851
"6986","Singapore",1993,16.61556276
"6987","Slovak Republic",1993,7.55184266
"6988","Slovenia",1993,6.742750988
"6989","Solomon Islands",1993,0.467909148
"6990","Somalia",1993,0.001692722
"6991","South Africa",1993,8.647372569
"6992","Spain",1993,5.596145622
"6993","Sri Lanka",1993,0.273481879
"6994","Sudan",1993,0.12779211
"6995","Suriname",1993,5.07945483
"6996","Swaziland",1993,0.142483971
"6997","Sweden",1993,5.953842672
"6998","Switzerland",1993,5.914539747
"6999","Syria",1993,3.505744821
"7000","Taiwan",1993,7.66513454
"7001","Tajikistan",1993,0.921910112
"7002","Tanzania",1993,0.093645381
"7003","Thailand",1993,2.228078704
"7004","Togo",1993,0.222022094
"7005","Tonga",1993,1.074582291
"7006","Trinidad and Tobago",1993,13.52455391
"7007","Tunisia",1993,1.902474324
"7008","Turkey",1993,2.793516506
"7009","Turkmenistan",1993,6.929335789
"7010","Uganda",1993,0.04254855
"7011","Ukraine",1993,10.59354644
"7012","United Arab Emirates",1993,31.09497523
"7013","United Kingdom",1993,9.682954166
"7014","United States",1993,19.28392343
"7015","Uruguay",1993,1.405713189
"7016","Uzbekistan",1993,5.389558486
"7017","Vanuatu",1993,0.412869002
"7018","Venezuela",1993,5.892077519
"7019","Western Sahara",1993,0.829334024
"7020","Vietnam",1993,0.322118364
"7021","Zambia",1993,0.294943117
"7022","Zimbabwe",1993,1.441290562
"7023","Afghanistan",1994,0.071144383
"7024","Albania",1994,0.606605394
"7025","Algeria",1994,3.111325685
"7026","Angola",1994,0.331290691
"7027","Antigua and Barbuda",1994,4.659042778
"7028","Argentina",1994,3.583325741
"7029","Armenia",1994,0.901473112
"7030","Aruba",1994,22.97577795
"7031","Australia",1994,16.95865899
"7032","Austria",1994,7.739535636
"7033","Azerbaijan",1994,5.563295212
"7034","Bahamas",1994,6.123846938
"7035","Bahrain",1994,27.97088241
"7036","Bangladesh",1994,0.164851634
"7037","Barbados",1994,2.848037405
"7038","Belarus",1994,6.403140011
"7039","Belgium",1994,11.2648279
"7040","Belize",1994,1.746414946
"7041","Benin",1994,0.231125497
"7042","Bermuda",1994,7.740900759
"7043","Bhutan",1994,0.40630447
"7044","Bolivia",1994,1.219339114
"7045","Bosnia and Herzegovina",1994,0.933074372
"7046","Botswana",1994,2.269120688
"7047","Brazil",1994,1.519035072
"7048","British Virgin Islands",1994,2.84080428
"7049","Brunei",1994,19.178487
"7050","Bulgaria",1994,6.430791301
"7051","Burkina Faso",1994,0.062045167
"7052","Burundi",1994,0.056671564
"7053","Cambodia",1994,0.049622222
"7054","Cameroon",1994,0.280874506
"7055","Canada",1994,15.66582206
"7056","Cape Verde",1994,0.285639352
"7057","Cayman Islands",1994,11.66353872
"7058","Chad",1994,0.01512954
"7059","Chile",1994,2.743231164
"7060","China",1994,2.545073561
"7061","Colombia",1994,1.887416412
"7062","Comoros",1994,0.159618243
"7063","Congo, Dem. Rep.",1994,0.058116115
"7064","Congo, Rep.",1994,0.808089014
"7065","Costa Rica",1994,1.556803993
"7066","Cote d'Ivoire",1994,0.368365676
"7067","Croatia",1994,3.622108125
"7068","Cuba",1994,2.968055766
"7069","Cyprus",1994,6.731525333
"7070","Denmark",1994,11.71249074
"7071","Djibouti",1994,0.699586934
"7072","Dominica",1994,0.976407381
"7073","Ecuador",1994,1.220401301
"7074","Egypt",1994,1.397707543
"7075","El Salvador",1994,0.782039919
"7076","Equatorial Guinea",1994,0.085668781
"7077","Eritrea",1994,0.057542281
"7078","Estonia",1994,12.0521294
"7079","Ethiopia",1994,0.053858114
"7080","Faeroe Islands",1994,14.15958687
"7081","Fiji",1994,1.067833317
"7082","Finland",1994,11.30341598
"7083","France",1994,6.41039434
"7084","French Guiana",1994,6.646607976
"7085","French Polynesia",1994,2.547463643
"7086","Gabon",1994,3.174491912
"7087","Gambia",1994,0.190872112
"7088","Georgia",1994,1.179375604
"7089","Germany",1994,10.62001276
"7090","Ghana",1994,0.306314975
"7091","Gibraltar",1994,14.67582223
"7092","Greece",1994,7.410220701
"7093","Greenland",1994,9.09564811
"7094","Grenada",1994,1.476812368
"7095","Guadeloupe",1994,3.730105894
"7096","Guatemala",1994,0.698624328
"7097","Guinea",1994,0.169435617
"7098","Guinea-Bissau",1994,0.252643616
"7099","Guyana",1994,1.836987121
"7100","Haiti",1994,0.038922813
"7101","Honduras",1994,0.613279943
"7102","Hong Kong, China",1994,5.196242608
